Time,Flow
2018-06-26 16:20,395.0
2018-06-26 16:35,413.0
2018-06-26 16:50,403.0
2018-06-26 17:05,390.0
2018-06-26 17:20,383.0
2018-06-26 17:35,392.0
2018-06-26 17:50,403.0
2018-06-26 18:05,368.0
2018-06-26 18:20,304.0
2018-06-26 18:35,316.0
2018-06-26 18:50,291.0
2018-06-26 19:05,298.0
2018-06-26 19:20,314.0
2018-06-26 19:35,338.0
2018-06-26 19:50,310.0
2018-06-26 20:05,268.0
2018-06-26 20:20,266.0
2018-06-26 20:35,251.0
2018-06-26 20:50,230.0
2018-06-26 21:05,203.0
2018-06-26 21:20,173.0
2018-06-26 21:35,178.0
2018-06-26 21:50,147.0
2018-06-26 22:05,143.0
2018-06-26 22:20,121.0
2018-06-26 22:35,111.0
2018-06-26 22:50,80.0
2018-06-26 23:05,75.0
2018-06-26 23:20,70.0
2018-06-26 23:35,67.0
2018-06-26 23:50,60.0
2018-06-27 00:05,61.0
2018-06-27 00:20,53.0
2018-06-27 00:35,52.0
2018-06-27 00:50,43.0
2018-06-27 01:05,41.0
2018-06-27 01:20,40.0
2018-06-27 01:35,37.0
2018-06-27 01:50,49.0
2018-06-27 02:05,61.0
2018-06-27 02:20,77.0
2018-06-27 02:35,83.0
2018-06-27 02:50,85.0
2018-06-27 03:05,101.0
2018-06-27 03:20,93.0
2018-06-27 03:35,103.0
2018-06-27 03:50,84.0
2018-06-27 04:05,106.0
2018-06-27 04:20,148.0
2018-06-27 04:35,187.0
2018-06-27 04:50,251.0
2018-06-27 05:05,286.0
2018-06-27 05:20,351.0
2018-06-27 05:35,347.0
2018-06-27 05:50,371.0
2018-06-27 06:05,345.0
2018-06-27 06:20,332.0
2018-06-27 06:35,311.0
2018-06-27 06:50,339.0
2018-06-27 07:05,370.0
2018-06-27 07:20,394.0
2018-06-27 07:35,401.0
2018-06-27 07:50,426.0
2018-06-27 08:05,440.0
2018-06-27 08:20,448.0
2018-06-27 08:35,458.0
2018-06-27 08:50,502.0
2018-06-27 09:05,480.0
2018-06-27 09:20,495.0
2018-06-27 09:35,484.0
2018-06-27 09:50,472.0
2018-06-27 10:05,468.0
2018-06-27 10:20,458.0
2018-06-27 10:35,477.0
2018-06-27 10:50,460.0
2018-06-27 11:05,480.0
2018-06-27 11:20,798.0
2018-06-27 11:35,782.0
2018-06-27 11:50,804.0
2018-06-27 12:05,827.0
2018-06-27 12:20,792.0
2018-06-27 12:35,809.0
2018-06-27 12:50,796.0
2018-06-27 13:05,767.0
2018-06-27 13:20,777.0
2018-06-27 13:35,787.0
2018-06-27 13:50,747.0
2018-06-27 14:05,759.0
2018-06-27 14:20,765.0
2018-06-27 14:35,758.0
2018-06-27 14:50,760.0
2018-06-27 15:05,773.0
2018-06-27 15:20,783.0
2018-06-27 15:35,763.0
2018-06-27 15:50,734.0
2018-06-27 16:05,745.0
2018-06-27 16:20,769.0
2018-06-27 16:35,746.0
2018-06-27 16:50,745.0
2018-06-27 17:05,705.0
2018-06-27 17:20,686.0
2018-06-27 17:35,656.0
2018-06-27 17:50,637.0
2018-06-27 18:05,594.0
2018-06-27 18:20,541.0
2018-06-27 18:35,560.0
2018-06-27 18:50,558.0
2018-06-27 19:05,577.0
2018-06-27 19:20,571.0
2018-06-27 19:35,579.0
2018-06-27 19:50,723.0
2018-06-27 20:05,629.0
2018-06-27 20:20,541.0
2018-06-27 20:35,277.0
2018-06-27 20:50,254.0
2018-06-27 21:05,233.0
2018-06-27 21:20,192.0
2018-06-27 21:35,179.0
2018-06-27 21:50,154.0
2018-06-27 22:05,145.0
2018-06-27 22:20,134.0
2018-06-27 22:35,123.0
2018-06-27 22:50,110.0
2018-06-27 23:05,91.0
2018-06-27 23:20,74.0
2018-06-27 23:35,65.0
2018-06-27 23:50,57.0
2018-06-28 00:05,49.0
2018-06-28 00:20,43.0
2018-06-28 00:35,45.0
2018-06-28 00:50,49.0
2018-06-28 01:05,47.0
2018-06-28 01:20,44.0
2018-06-28 01:35,47.0
2018-06-28 01:50,54.0
2018-06-28 02:05,58.0
2018-06-28 02:20,62.0
2018-06-28 02:35,75.0
2018-06-28 02:50,85.0
2018-06-28 03:05,103.0
2018-06-28 03:20,116.0
2018-06-28 03:35,110.0
2018-06-28 03:50,99.0
2018-06-28 04:05,107.0
2018-06-28 04:20,136.0
2018-06-28 04:35,194.0
2018-06-28 04:50,253.0
2018-06-28 05:05,296.0
2018-06-28 05:20,601.0
2018-06-28 05:35,599.0
2018-06-28 05:50,601.0
2018-06-28 06:05,592.0
2018-06-28 06:20,599.0
2018-06-28 06:35,624.0
2018-06-28 06:50,625.0
2018-06-28 07:05,637.0
2018-06-28 07:20,714.0
2018-06-28 07:35,713.0
2018-06-28 07:50,719.0
2018-06-28 08:05,749.0
2018-06-28 08:20,757.0
2018-06-28 08:35,751.0
2018-06-28 08:50,772.0
2018-06-28 09:05,801.0
2018-06-28 09:20,756.0
2018-06-28 09:35,757.0
2018-06-28 09:50,734.0
2018-06-28 10:05,608.0
2018-06-28 10:20,475.0
2018-06-28 10:35,773.0
2018-06-28 10:50,774.0
2018-06-28 11:05,756.0
2018-06-28 11:20,736.0
2018-06-28 11:35,935.0
2018-06-28 11:50,834.0
2018-06-28 12:05,711.0
2018-06-28 12:20,460.0
2018-06-28 12:35,437.0
2018-06-28 12:50,399.0
2018-06-28 13:05,427.0
2018-06-28 13:20,469.0
2018-06-28 13:35,465.0
2018-06-28 13:50,445.0
2018-06-28 14:05,435.0
2018-06-28 14:20,445.0
2018-06-28 14:35,423.0
2018-06-28 14:50,395.0
2018-06-28 15:05,424.0
2018-06-28 15:20,473.0
2018-06-28 15:35,529.0
2018-06-28 15:50,587.0
2018-06-28 16:05,610.0
2018-06-28 16:20,547.0
2018-06-28 16:35,486.0
2018-06-28 16:50,384.0
2018-06-28 17:05,413.0
2018-06-28 17:20,396.0
2018-06-28 17:35,410.0
2018-06-28 17:50,373.0
2018-06-28 18:05,334.0
2018-06-28 18:20,334.0
2018-06-28 18:35,323.0
2018-06-28 18:50,303.0
2018-06-28 19:05,308.0
2018-06-28 19:20,310.0
2018-06-28 19:35,328.0
2018-06-28 19:50,328.0
2018-06-28 20:05,327.0
2018-06-28 20:20,313.0
2018-06-28 20:35,272.0
2018-06-28 20:50,251.0
2018-06-28 21:05,244.0
2018-06-28 21:20,244.0
2018-06-28 21:35,156.0
2018-06-28 21:50,155.0
2018-06-28 22:05,146.0
2018-06-28 22:20,130.0
2018-06-28 22:35,111.0
2018-06-28 22:50,103.0
2018-06-28 23:05,92.0
2018-06-28 23:20,82.0
2018-06-28 23:35,65.0
2018-06-28 23:50,54.0
2018-06-29 00:05,49.0
2018-06-29 00:20,38.0
2018-06-29 00:35,37.0
2018-06-29 00:50,48.0
2018-06-29 01:05,44.0
2018-06-29 01:20,47.0
2018-06-29 01:35,46.0
2018-06-29 01:50,58.0
2018-06-29 02:05,64.0
2018-06-29 02:20,74.0
2018-06-29 02:35,86.0
2018-06-29 02:50,92.0
2018-06-29 03:05,100.0
2018-06-29 03:20,113.0
2018-06-29 03:35,109.0
2018-06-29 03:50,109.0
2018-06-29 04:05,109.0
2018-06-29 04:20,109.0
2018-06-29 04:35,109.0
2018-06-29 04:50,109.0
2018-06-29 05:05,109.0
2018-06-29 05:20,109.0
2018-06-29 05:35,109.0
2018-06-29 05:50,109.0
2018-06-29 06:05,109.0
2018-06-29 06:20,109.0
2018-06-29 06:35,109.0
2018-06-29 06:50,109.0
2018-06-29 07:05,109.0
2018-06-29 07:20,109.0
2018-06-29 07:35,109.0
2018-06-29 07:50,109.0
2018-06-29 08:05,109.0
2018-06-29 08:20,109.0
2018-06-29 08:35,109.0
2018-06-29 08:50,109.0
2018-06-29 09:05,109.0
2018-06-29 09:20,109.0
2018-06-29 09:35,109.0
2018-06-29 09:50,109.0
2018-06-29 10:05,477.0
2018-06-29 10:20,473.0
2018-06-29 10:35,444.0
2018-06-29 10:50,450.0
2018-06-29 11:05,403.0
2018-06-29 11:20,431.0
2018-06-29 11:35,422.0
2018-06-29 11:50,433.0
2018-06-29 12:05,401.0
2018-06-29 12:20,425.0
2018-06-29 12:35,408.0
2018-06-29 12:50,440.0
2018-06-29 13:05,437.0
2018-06-29 13:20,460.0
2018-06-29 13:35,460.0
2018-06-29 13:50,489.0
2018-06-29 14:05,498.0
2018-06-29 14:20,440.0
2018-06-29 14:35,436.0
2018-06-29 14:50,441.0
2018-06-29 15:05,448.0
2018-06-29 15:20,487.0
2018-06-29 15:35,427.0
2018-06-29 15:50,490.0
2018-06-29 16:05,430.0
2018-06-29 16:20,437.0
2018-06-29 16:35,406.0
2018-06-29 16:50,414.0
2018-06-29 17:05,407.0
2018-06-29 17:20,410.0
2018-06-29 17:35,386.0
2018-06-29 17:50,372.0
2018-06-29 18:05,362.0
2018-06-29 18:20,334.0
2018-06-29 18:35,310.0
2018-06-29 18:50,292.0
2018-06-29 19:05,300.0
2018-06-29 19:20,302.0
2018-06-29 19:35,307.0
2018-06-29 19:50,319.0
2018-06-29 20:05,269.0
2018-06-29 20:20,291.0
2018-06-29 20:35,265.0
2018-06-29 20:50,239.0
2018-06-29 21:05,227.0
2018-06-29 21:20,207.0
2018-06-29 21:35,178.0
2018-06-29 21:50,158.0
2018-06-29 22:05,139.0
2018-06-29 22:20,127.0
2018-06-29 22:35,111.0
2018-06-29 22:50,98.0
2018-06-29 23:05,76.0
2018-06-29 23:20,69.0
2018-06-29 23:35,61.0
2018-06-29 23:50,61.0
2018-06-30 00:05,53.0
2018-06-30 00:20,42.0
2018-06-30 00:35,37.0
2018-06-30 00:50,34.0
2018-06-30 01:05,34.0
2018-06-30 01:20,30.0
2018-06-30 01:35,24.0
2018-06-30 01:50,33.0
2018-06-30 02:05,28.0
2018-06-30 02:20,37.0
2018-06-30 02:35,37.0
2018-06-30 02:50,63.0
2018-06-30 03:05,73.0
2018-06-30 03:20,73.0
2018-06-30 03:35,73.0
2018-06-30 03:50,73.0
2018-06-30 04:05,73.0
2018-06-30 04:20,73.0
2018-06-30 04:35,73.0
2018-06-30 04:50,73.0
2018-06-30 05:05,73.0
2018-06-30 05:20,73.0
2018-06-30 05:35,73.0
2018-06-30 05:50,73.0
2018-06-30 06:05,73.0
2018-06-30 06:20,73.0
2018-06-30 06:35,73.0
2018-06-30 06:50,73.0
2018-06-30 07:05,73.0
2018-06-30 07:20,73.0
2018-06-30 07:35,73.0
2018-06-30 07:50,73.0
2018-06-30 08:05,73.0
2018-06-30 08:20,73.0
2018-06-30 08:35,73.0
2018-06-30 08:50,73.0
2018-06-30 09:05,73.0
2018-06-30 09:20,73.0
2018-06-30 09:35,73.0
2018-06-30 09:50,73.0
2018-06-30 10:05,73.0
2018-06-30 10:20,543.0
2018-06-30 10:35,558.0
2018-06-30 10:50,537.0
2018-06-30 11:05,545.0
2018-06-30 11:20,536.0
2018-06-30 11:35,536.0
2018-06-30 11:50,552.0
2018-06-30 12:05,546.0
2018-06-30 12:20,521.0
2018-06-30 12:35,549.0
2018-06-30 12:50,536.0
2018-06-30 13:05,546.0
2018-06-30 13:20,555.0
2018-06-30 13:35,551.0
2018-06-30 13:50,530.0
2018-06-30 14:05,545.0
2018-06-30 14:20,549.0
2018-06-30 14:35,517.0
2018-06-30 14:50,524.0
2018-06-30 15:05,496.0
2018-06-30 15:20,458.0
2018-06-30 15:35,445.0
2018-06-30 15:50,448.0
2018-06-30 16:05,488.0
2018-06-30 16:20,451.0
2018-06-30 16:35,437.0
2018-06-30 16:50,403.0
2018-06-30 17:05,359.0
2018-06-30 17:20,345.0
2018-06-30 17:35,344.0
2018-06-30 17:50,317.0
2018-06-30 18:05,308.0
2018-06-30 18:20,288.0
2018-06-30 18:35,266.0
2018-06-30 18:50,259.0
2018-06-30 19:05,229.0
2018-06-30 19:20,242.0
2018-06-30 19:35,252.0
2018-06-30 19:50,255.0
2018-06-30 20:05,224.0
2018-06-30 20:20,210.0
2018-06-30 20:35,218.0
2018-06-30 20:50,218.0
2018-06-30 21:05,193.0
2018-06-30 21:20,158.0
2018-06-30 21:35,149.0
2018-06-30 21:50,112.0
2018-06-30 22:05,122.0
2018-06-30 22:20,105.0
2018-06-30 22:35,105.0
2018-06-30 22:50,97.0
2018-06-30 23:05,83.0
2018-06-30 23:20,76.0
2018-06-30 23:35,67.0
2018-06-30 23:50,71.0
2018-07-01 00:05,
2018-07-01 00:20,
2018-07-01 00:35,
2018-07-01 00:50,
2018-07-01 01:05,
2018-07-01 01:20,
2018-07-01 01:35,
2018-07-01 01:50,
2018-07-01 02:05,
2018-07-01 02:20,
2018-07-01 02:35,
2018-07-01 02:50,
2018-07-01 03:05,
2018-07-01 03:20,
2018-07-01 03:35,
2018-07-01 03:50,
2018-07-01 04:05,
2018-07-01 04:20,
2018-07-01 04:35,
2018-07-01 04:50,
2018-07-01 05:05,
2018-07-01 05:20,
2018-07-01 05:35,
2018-07-01 05:50,
2018-07-01 06:05,
2018-07-01 06:20,
2018-07-01 06:35,
2018-07-01 06:50,
2018-07-01 07:05,
2018-07-01 07:20,
2018-07-01 07:35,
2018-07-01 07:50,
2018-07-01 08:05,
2018-07-01 08:20,
2018-07-01 08:35,
2018-07-01 08:50,
2018-07-01 09:05,
2018-07-01 09:20,
2018-07-01 09:35,
2018-07-01 09:50,
2018-07-01 10:05,
2018-07-01 10:20,
2018-07-01 10:35,
2018-07-01 10:50,
2018-07-01 11:05,
2018-07-01 11:20,
2018-07-01 11:35,
2018-07-01 11:50,
2018-07-01 12:05,
2018-07-01 12:20,
2018-07-01 12:35,
2018-07-01 12:50,
2018-07-01 13:05,
2018-07-01 13:20,
2018-07-01 13:35,
2018-07-01 13:50,
2018-07-01 14:05,
2018-07-01 14:20,
2018-07-01 14:35,
2018-07-01 14:50,
2018-07-01 15:05,
2018-07-01 15:20,
2018-07-01 15:35,
2018-07-01 15:50,
2018-07-01 16:05,
2018-07-01 16:20,
2018-07-01 16:35,
2018-07-01 16:50,
2018-07-01 17:05,
2018-07-01 17:20,
2018-07-01 17:35,
2018-07-01 17:50,
2018-07-01 18:05,
2018-07-01 18:20,
2018-07-01 18:35,
2018-07-01 18:50,
2018-07-01 19:05,
2018-07-01 19:20,
2018-07-01 19:35,
2018-07-01 19:50,
2018-07-01 20:05,
2018-07-01 20:20,
2018-07-01 20:35,
2018-07-01 20:50,
2018-07-01 21:05,
2018-07-01 21:20,
2018-07-01 21:35,
2018-07-01 21:50,
2018-07-01 22:05,
2018-07-01 22:20,
2018-07-01 22:35,
2018-07-01 22:50,
2018-07-01 23:05,
2018-07-01 23:20,
2018-07-01 23:35,
2018-07-01 23:50,
2018-07-02 00:05,
2018-07-02 00:20,
2018-07-02 00:35,
2018-07-02 00:50,
2018-07-02 01:05,
2018-07-02 01:20,
2018-07-02 01:35,
2018-07-02 01:50,
2018-07-02 02:05,
2018-07-02 02:20,
2018-07-02 02:35,
2018-07-02 02:50,
2018-07-02 03:05,
2018-07-02 03:20,
2018-07-02 03:35,
2018-07-02 03:50,
2018-07-02 04:05,
2018-07-02 04:20,
2018-07-02 04:35,
2018-07-02 04:50,
2018-07-02 05:05,
2018-07-02 05:20,
2018-07-02 05:35,
2018-07-02 05:50,
2018-07-02 06:05,
2018-07-02 06:20,
2018-07-02 06:35,
2018-07-02 06:50,
2018-07-02 07:05,
2018-07-02 07:20,
2018-07-02 07:35,
2018-07-02 07:50,
2018-07-02 08:05,
2018-07-02 08:20,
2018-07-02 08:35,
2018-07-02 08:50,
2018-07-02 09:05,
2018-07-02 09:20,
2018-07-02 09:35,
2018-07-02 09:50,
2018-07-02 10:05,
2018-07-02 10:20,
2018-07-02 10:35,
2018-07-02 10:50,
2018-07-02 11:05,
2018-07-02 11:20,
2018-07-02 11:35,
2018-07-02 11:50,
2018-07-02 12:05,
2018-07-02 12:20,
2018-07-02 12:35,
2018-07-02 12:50,
2018-07-02 13:05,
2018-07-02 13:20,
2018-07-02 13:35,
2018-07-02 13:50,
2018-07-02 14:05,
2018-07-02 14:20,
2018-07-02 14:35,
2018-07-02 14:50,
2018-07-02 15:05,
2018-07-02 15:20,
2018-07-02 15:35,
2018-07-02 15:50,
2018-07-02 16:05,
2018-07-02 16:20,
2018-07-02 16:35,
2018-07-02 16:50,
2018-07-02 17:05,
2018-07-02 17:20,
2018-07-02 17:35,
2018-07-02 17:50,
2018-07-02 18:05,
2018-07-02 18:20,
2018-07-02 18:35,
2018-07-02 18:50,
2018-07-02 19:05,
2018-07-02 19:20,
2018-07-02 19:35,
2018-07-02 19:50,
2018-07-02 20:05,
2018-07-02 20:20,
2018-07-02 20:35,
2018-07-02 20:50,
2018-07-02 21:05,
2018-07-02 21:20,
2018-07-02 21:35,
2018-07-02 21:50,
2018-07-02 22:05,
2018-07-02 22:20,
2018-07-02 22:35,
2018-07-02 22:50,
2018-07-02 23:05,
2018-07-02 23:20,
2018-07-02 23:35,
2018-07-02 23:50,
2018-07-03 00:05,
2018-07-03 00:20,
2018-07-03 00:35,
2018-07-03 00:50,
2018-07-03 01:05,
2018-07-03 01:20,
2018-07-03 01:35,
2018-07-03 01:50,
2018-07-03 02:05,
2018-07-03 02:20,
2018-07-03 02:35,
2018-07-03 02:50,
2018-07-03 03:05,
2018-07-03 03:20,
2018-07-03 03:35,
2018-07-03 03:50,
2018-07-03 04:05,
2018-07-03 04:20,
2018-07-03 04:35,
2018-07-03 04:50,
2018-07-03 05:05,
2018-07-03 05:20,
2018-07-03 05:35,
2018-07-03 05:50,
2018-07-03 06:05,
2018-07-03 06:20,
2018-07-03 06:35,
2018-07-03 06:50,
2018-07-03 07:05,
2018-07-03 07:20,
2018-07-03 07:35,
2018-07-03 07:50,
2018-07-03 08:05,
2018-07-03 08:20,
2018-07-03 08:35,
2018-07-03 08:50,
2018-07-03 09:05,
2018-07-03 09:20,
2018-07-03 09:35,
2018-07-03 09:50,
2018-07-03 10:05,
2018-07-03 10:20,
2018-07-03 10:35,
2018-07-03 10:50,
2018-07-03 11:05,
2018-07-03 11:20,
2018-07-03 11:35,
2018-07-03 11:50,
2018-07-03 12:05,
2018-07-03 12:20,
2018-07-03 12:35,
2018-07-03 12:50,
2018-07-03 13:05,
2018-07-03 13:20,
2018-07-03 13:35,
2018-07-03 13:50,
2018-07-03 14:05,
2018-07-03 14:20,
2018-07-03 14:35,
2018-07-03 14:50,
2018-07-03 15:05,
2018-07-03 15:20,
2018-07-03 15:35,
2018-07-03 15:50,
2018-07-03 16:05,
2018-07-03 16:20,
2018-07-03 16:35,
2018-07-03 16:50,
2018-07-03 17:05,
2018-07-03 17:20,
2018-07-03 17:35,
2018-07-03 17:50,
2018-07-03 18:05,
2018-07-03 18:20,
2018-07-03 18:35,
2018-07-03 18:50,
2018-07-03 19:05,
2018-07-03 19:20,
2018-07-03 19:35,
2018-07-03 19:50,
2018-07-03 20:05,
2018-07-03 20:20,
2018-07-03 20:35,
2018-07-03 20:50,
2018-07-03 21:05,
2018-07-03 21:20,
2018-07-03 21:35,
2018-07-03 21:50,
2018-07-03 22:05,
2018-07-03 22:20,
2018-07-03 22:35,
2018-07-03 22:50,
2018-07-03 23:05,
2018-07-03 23:20,
2018-07-03 23:35,
2018-07-03 23:50,
2018-07-04 00:05,
2018-07-04 00:20,
2018-07-04 00:35,
2018-07-04 00:50,
2018-07-04 01:05,
2018-07-04 01:20,
2018-07-04 01:35,
2018-07-04 01:50,
2018-07-04 02:05,
2018-07-04 02:20,
2018-07-04 02:35,
2018-07-04 02:50,
2018-07-04 03:05,
2018-07-04 03:20,
2018-07-04 03:35,
2018-07-04 03:50,
2018-07-04 04:05,
2018-07-04 04:20,
2018-07-04 04:35,
2018-07-04 04:50,
2018-07-04 05:05,
2018-07-04 05:20,
2018-07-04 05:35,
2018-07-04 05:50,
2018-07-04 06:05,
2018-07-04 06:20,
2018-07-04 06:35,
2018-07-04 06:50,
2018-07-04 07:05,
2018-07-04 07:20,
2018-07-04 07:35,
2018-07-04 07:50,
2018-07-04 08:05,
2018-07-04 08:20,
2018-07-04 08:35,
2018-07-04 08:50,
2018-07-04 09:05,
2018-07-04 09:20,
2018-07-04 09:35,
2018-07-04 09:50,
2018-07-04 10:05,
2018-07-04 10:20,
2018-07-04 10:35,
2018-07-04 10:50,
2018-07-04 11:05,
2018-07-04 11:20,
2018-07-04 11:35,
2018-07-04 11:50,
2018-07-04 12:05,
2018-07-04 12:20,
2018-07-04 12:35,
2018-07-04 12:50,
2018-07-04 13:05,
2018-07-04 13:20,
2018-07-04 13:35,
2018-07-04 13:50,
2018-07-04 14:05,
2018-07-04 14:20,
2018-07-04 14:35,
2018-07-04 14:50,
2018-07-04 15:05,
2018-07-04 15:20,
2018-07-04 15:35,
2018-07-04 15:50,
2018-07-04 16:05,
2018-07-04 16:20,
2018-07-04 16:35,
2018-07-04 16:50,
2018-07-04 17:05,
2018-07-04 17:20,
2018-07-04 17:35,
2018-07-04 17:50,
2018-07-04 18:05,
2018-07-04 18:20,
2018-07-04 18:35,
2018-07-04 18:50,
2018-07-04 19:05,
2018-07-04 19:20,
2018-07-04 19:35,
2018-07-04 19:50,
2018-07-04 20:05,
2018-07-04 20:20,
2018-07-04 20:35,
2018-07-04 20:50,
2018-07-04 21:05,
2018-07-04 21:20,
2018-07-04 21:35,
2018-07-04 21:50,
2018-07-04 22:05,
2018-07-04 22:20,
2018-07-04 22:35,
2018-07-04 22:50,
2018-07-04 23:05,
2018-07-04 23:20,
2018-07-04 23:35,
2018-07-04 23:50,
2018-07-05 00:05,
2018-07-05 00:20,
2018-07-05 00:35,
2018-07-05 00:50,
2018-07-05 01:05,
2018-07-05 01:20,
2018-07-05 01:35,
2018-07-05 01:50,
2018-07-05 02:05,
2018-07-05 02:20,
2018-07-05 02:35,
2018-07-05 02:50,
2018-07-05 03:05,
2018-07-05 03:20,
2018-07-05 03:35,
2018-07-05 03:50,
2018-07-05 04:05,
2018-07-05 04:20,
2018-07-05 04:35,
2018-07-05 04:50,
2018-07-05 05:05,
2018-07-05 05:20,
2018-07-05 05:35,
2018-07-05 05:50,
2018-07-05 06:05,
2018-07-05 06:20,
2018-07-05 06:35,
2018-07-05 06:50,
2018-07-05 07:05,
2018-07-05 07:20,
2018-07-05 07:35,
2018-07-05 07:50,
2018-07-05 08:05,
2018-07-05 08:20,
2018-07-05 08:35,
2018-07-05 08:50,
2018-07-05 09:05,
2018-07-05 09:20,
2018-07-05 09:35,
2018-07-05 09:50,
2018-07-05 10:05,
2018-07-05 10:20,
2018-07-05 10:35,
2018-07-05 10:50,
2018-07-05 11:05,
2018-07-05 11:20,
2018-07-05 11:35,
2018-07-05 11:50,
2018-07-05 12:05,
2018-07-05 12:20,
2018-07-05 12:35,
2018-07-05 12:50,
2018-07-05 13:05,
2018-07-05 13:20,
2018-07-05 13:35,
2018-07-05 13:50,
2018-07-05 14:05,
2018-07-05 14:20,
2018-07-05 14:35,
2018-07-05 14:50,
2018-07-05 15:05,
2018-07-05 15:20,
2018-07-05 15:35,
2018-07-05 15:50,
2018-07-05 16:05,
2018-07-05 16:20,
2018-07-05 16:35,
2018-07-05 16:50,
2018-07-05 17:05,
2018-07-05 17:20,
2018-07-05 17:35,
2018-07-05 17:50,
2018-07-05 18:05,
2018-07-05 18:20,
2018-07-05 18:35,
2018-07-05 18:50,
2018-07-05 19:05,
2018-07-05 19:20,
2018-07-05 19:35,
2018-07-05 19:50,
2018-07-05 20:05,
2018-07-05 20:20,
2018-07-05 20:35,
2018-07-05 20:50,
2018-07-05 21:05,
2018-07-05 21:20,
2018-07-05 21:35,
2018-07-05 21:50,
2018-07-05 22:05,
2018-07-05 22:20,
2018-07-05 22:35,
2018-07-05 22:50,
2018-07-05 23:05,
2018-07-05 23:20,
2018-07-05 23:35,
2018-07-05 23:50,
2018-07-06 00:05,
2018-07-06 00:20,
2018-07-06 00:35,
2018-07-06 00:50,
2018-07-06 01:05,
2018-07-06 01:20,
2018-07-06 01:35,
2018-07-06 01:50,
2018-07-06 02:05,
2018-07-06 02:20,
2018-07-06 02:35,
2018-07-06 02:50,
2018-07-06 03:05,
2018-07-06 03:20,
2018-07-06 03:35,
2018-07-06 03:50,
2018-07-06 04:05,
2018-07-06 04:20,
2018-07-06 04:35,
2018-07-06 04:50,
2018-07-06 05:05,
2018-07-06 05:20,
2018-07-06 05:35,
2018-07-06 05:50,
2018-07-06 06:05,
2018-07-06 06:20,
2018-07-06 06:35,
2018-07-06 06:50,
2018-07-06 07:05,
2018-07-06 07:20,
2018-07-06 07:35,
2018-07-06 07:50,
2018-07-06 08:05,
2018-07-06 08:20,
2018-07-06 08:35,
2018-07-06 08:50,
2018-07-06 09:05,
2018-07-06 09:20,
2018-07-06 09:35,
2018-07-06 09:50,
2018-07-06 10:05,
2018-07-06 10:20,
2018-07-06 10:35,
2018-07-06 10:50,
2018-07-06 11:05,
2018-07-06 11:20,
2018-07-06 11:35,
2018-07-06 11:50,
2018-07-06 12:05,
2018-07-06 12:20,
2018-07-06 12:35,
2018-07-06 12:50,
2018-07-06 13:05,
2018-07-06 13:20,
2018-07-06 13:35,
2018-07-06 13:50,
2018-07-06 14:05,
2018-07-06 14:20,
2018-07-06 14:35,
2018-07-06 14:50,
2018-07-06 15:05,
2018-07-06 15:20,
2018-07-06 15:35,
2018-07-06 15:50,
2018-07-06 16:05,
2018-07-06 16:20,
2018-07-06 16:35,
2018-07-06 16:50,
2018-07-06 17:05,
2018-07-06 17:20,
2018-07-06 17:35,
2018-07-06 17:50,
2018-07-06 18:05,
2018-07-06 18:20,
2018-07-06 18:35,
2018-07-06 18:50,
2018-07-06 19:05,
2018-07-06 19:20,
2018-07-06 19:35,
2018-07-06 19:50,
2018-07-06 20:05,
2018-07-06 20:20,
2018-07-06 20:35,
2018-07-06 20:50,
2018-07-06 21:05,
2018-07-06 21:20,
2018-07-06 21:35,
2018-07-06 21:50,
2018-07-06 22:05,
2018-07-06 22:20,
2018-07-06 22:35,
2018-07-06 22:50,
2018-07-06 23:05,
2018-07-06 23:20,
2018-07-06 23:35,
2018-07-06 23:50,
2018-07-07 00:05,
2018-07-07 00:20,
2018-07-07 00:35,
2018-07-07 00:50,
2018-07-07 01:05,
2018-07-07 01:20,
2018-07-07 01:35,
2018-07-07 01:50,
2018-07-07 02:05,
2018-07-07 02:20,
2018-07-07 02:35,
2018-07-07 02:50,
2018-07-07 03:05,
2018-07-07 03:20,
2018-07-07 03:35,
2018-07-07 03:50,
2018-07-07 04:05,
2018-07-07 04:20,
2018-07-07 04:35,
2018-07-07 04:50,
2018-07-07 05:05,
2018-07-07 05:20,
2018-07-07 05:35,
2018-07-07 05:50,
2018-07-07 06:05,
2018-07-07 06:20,
2018-07-07 06:35,
2018-07-07 06:50,
2018-07-07 07:05,
2018-07-07 07:20,
2018-07-07 07:35,
2018-07-07 07:50,
2018-07-07 08:05,
2018-07-07 08:20,
2018-07-07 08:35,
2018-07-07 08:50,
2018-07-07 09:05,
2018-07-07 09:20,
2018-07-07 09:35,
2018-07-07 09:50,
2018-07-07 10:05,
2018-07-07 10:20,
2018-07-07 10:35,
2018-07-07 10:50,
2018-07-07 11:05,
2018-07-07 11:20,
2018-07-07 11:35,
2018-07-07 11:50,
2018-07-07 12:05,
2018-07-07 12:20,
2018-07-07 12:35,
2018-07-07 12:50,
2018-07-07 13:05,
2018-07-07 13:20,
2018-07-07 13:35,
2018-07-07 13:50,
2018-07-07 14:05,
2018-07-07 14:20,
2018-07-07 14:35,
2018-07-07 14:50,
2018-07-07 15:05,
2018-07-07 15:20,
2018-07-07 15:35,
2018-07-07 15:50,
2018-07-07 16:05,
2018-07-07 16:20,
2018-07-07 16:35,
2018-07-07 16:50,
2018-07-07 17:05,
2018-07-07 17:20,
2018-07-07 17:35,
